sketch,1
displays,1
wellconstructed,1
assessing,1
unite,16
so,398
fewest,1
gather,1
even,169
aspect,11
essentially,7
attitudes,1
persisted,1
letting,3
sanguine,5
incautious,1
declaration,15
fresh,9
complexion,6
continent,5
nowhere,3
verdicts,3
"blackstone,(1",1
liberally,1
toward,6
convinced,9
avails,1
destination,1
recoinage,1
hands,72
popularity,5
imprisonments,1
fulfilled,3
gallons,1
prosperity,23
extinguished,1
supposing,8
fulfil,1
recriminations,1
furious,3
wales,2
shadow,4
dividing,2
avarice,12
adjudications,2
withheld,1
tyrannized,1
remiss,1
impious,1
appeasing,1
defend,11
independently,1
decided,24
diminishing,3
prescribed,10
amazing,1
extraordinary,19
hatreds,1
applicable,26
running,4
enervate,1
matured,2
depravities,1
armies,46
declamation,8
boast,2
conflicts,5
swarms,1
accordingly,19
firm,14
inhabiting,1
unpardonable,3
undertook,2
"another,(7",1
casting,5
requires,28
impulse,9
cantons,9
amend,1
fact,63
rivulets,1
actually,15
meetings,1
insisting,1
warmth,1
lay,30
calculations,3
"prostitute,(1",1
complacency,1
involving,5
136,1
just,76
effort,6
attempt,24
problem,3
contiguous,2
diminishes,2
herculean,1
dim,2
fixes,1
innovates,1
powerfully,1
diffusively,1
marlborough,2
adjacent,1
dictator,1
powers.(2,1
whomsoever,1
highest,9
annually,8
interpreters,2
unbridled,1
jurists,1
multiplied,8
serves,7
intercourse;all,1
deprecate,1
nobility,8
sums,4
instead,34
unnecessarily,3
among,127
neglecting,1
servitude,1
branch,76
injudicious,5
planning,1
biennial,10
create,13
individually,8
broke,2
designed,9
jenkinson,1
resemblances,1
trader,2
sovereigns,15
lavished,1
encouragement,5
convened,8
contempt,2
obviating,1
aliens,5
security,113
horrid,1
absence,1
sake,11
forced,7
time,243
improbably,3
miraculous,2
fugitive,2
forty,2
considers,5
scruples,5
proficiency,1
whenever,23
recommendation,7
grants,10
compliances,3
continual,14
protection,21
volition,1
proportionably,5
visages,1
reporting,2
imitated,2
candidates,3
arithmetic,2
looking,4
settlements,3
refrain,1
refuse,3
affects,2
confederate,19
sophistry,6
border,2
insisted,3
hurry,2
what,227
assumptions,2
lotone,1
largesses,1
commoners,1
lawgiver,1
comprehend,13
clanship,1
devote,1
america;(3,1
governor,36
acquirements,2
recommending,4
reasonings,12
roads,3
navy,21
eye,14
mints,2
disadvantageous,3
notice,17
impulses,2
stimulated,6
risen,1
consideration,71
weight,59
answerable,4
prudently,5
provided,52
applied,19
favorably,1
conviction,18
colored,1
glorious,2
examples,34
domestic,28
amused,1
ruins,4
tenths,1
beyond,36
overleap,1
rhetoric,1
tenacious,3
tribunals,24
bashaws,1
heaviest,1
blemishes,1
warmest,1
venial,1
indispensably,4
cato,1
assiduity,1
intent,3
compose,10
console,1
making,64
vicissitudes,7
wild,2
drop,1
major's,1
discretionary,4
king's,1
wellwishers,1
stationed,1
ill,16
drew,2
justifiable,4
write,1
clauses,8
adding,1
invitation,1
strongest,13
provisions,51
german,2
doing,22
interposition,9
dead,2
spread,6
relied,12
intrigues,12
exertions,7
repeatedly,2
pardons,3
declined,1
facto,4
twentythree,2
momentary,9
mercenary,4
treason,14
seventynine,1
allows,1
life,29
legislative,207
presenting,1
hopeless,1
subordinate,24
portraits,1
court,103
heavy,1
condemn,13
the,17508
circulation,5
inferences,4
asylum,2
laid,30
listen,2
retreats,1
diadem,1
indiscreet,2
quieted,1
contracting,4
reconciling,4
domains,1
extinction,2
exception,14
encroached,2
frantic,1
eagerness,2
p,4
intention,11
commotions,2
subdivision,1
encumber,1
intermediate,7
settled,5
suspicious,2
connecticut,23
kingdom,22
widely,3
return,13
sensea,1
crushed,4
consistency,1
secured,12
indefinite,17
assail,2
inveigling,1
numbers,26
axioms,4
descendants,1
involved,10
reflect,7
newmodel,1
descent,3
atrocious,3
complexity,4
this,1397
infallibly,5
rectitude,2
presume,17
ceding,1
surely,4
slight,3
inconveniencies,1
victor,1
impartial,16
ask,12
overmatch,6
impending,2
cloak,1
retaken,1
brevity,2
consists,21
promises,3
rigorously,2
hear,3
annihilate,1
theatre,5
go,10
observations,45
constitutional,91
embarked,2
modified,2
delight,1
clearly,33
confined,24
comprehending,5
offenses,11
events,25
amenable,3
repelled,1
ominous,1
conduct,81
colonial,2
junius,1
inconceivable,1
overruling,1
questionable,3
multiplying,3
interesting,15
enrich,1
prevailed,13
pursethat,1
occasioned,9
descanted,1
heart,10
penetrated,1
crete,2
positive,13
amity,3
emit,4
regret,6
atlantic,7
prove,28
utility,23
excise,2
unacceptable,1
issue,9
salaries,5
subdivisions,3
nobles,6
despots,1
conservator,1
impeachments,30
numerical,1
qualification,9
abundant,6
expenses,11
asia,1
adapted,9
apothegm,1
atrophy,1
posterity,6
signature,1
mutual,38
however,103
expiated,1
freehold,1
disproportion,3
supine,1
separately,5
perverted,2
efficient,8
hindered,1
execute,18
offer,2
veto,1
gentlemen,7
passion,22
professedly,1
george,1
nourish,4
took,7
appropriate,2
illconstituted,1
copying,1
potent,1
prey,6
fallibility,1
himself,51
civilian,1
right,103
assented,1
pointed,12
logical,1
approve,4
epithets,2
vastly,2
doubt,39
watchfulness,1
denial,1
esteemed,2
cemented,1
arbitrarily,1
unnoticed,2
revenue,60
despotic,3
bosom,1
become,70
tolerate,3
terminated,2
presumption,10
senate,183
adventured,1
promoting,4
commencing,1
entirely,31
delineations,1
lieu,2
play,1
punctuality,1
voted,2
uprightness,1
compensated,1
fortune,5
uniformity,16
beds,1
state.)(e1,1
page,4
damp,1
catastrophe,2
accede,3
colleges,1
throw,6
per,6
subvert,6
sweden,2
corporations,2
counteracted,1
iv,2
them(1,1
1808,2
tendency,37
transform,2
assiduous,1
hers,1
qualified,21
clearness,1
waters,2
contribution,2
invade,4
attested,3
believe,18
porch,1
acres,1
attaching,2
hypocrisy,1
cries,1
worthy,13
welltrained,1
flight,1
age,8
responses,1
"citizens,the",1
hive,2
exhibits,7
1685,1
caught,1
unsettled,1
assembling,2
remove,7
regards,4
score,4
restrain,12
controversy,8
perception,2
subsists,2
contain,17
haughtiness,1
shuts,1
perform,6
sprung,2
accident,2
english,7
punic,1
hardly,20
reside,13
property,61
fairness,1
categorical,1
office,66
flank,1
repressing,1
universally.)(e1,1
creditors,4
annapolis,4
massachusetts,29
taxation,57
emigrations,1
copiously,1
welltimed,1
renunciation,1
alarming,6
sterling,2
produces,2
indulgences,1
infinite,6
firmness,18
elevate,2
quarrels,2
inquiring,2
promote,20
wilfully,1
denying,3
defective,10
rest,30
illhumor,1
dearbought,1
destroy,17
amendment,5
pleadings,1
agriculture,13
indulgent,2
bane,1
minos,1
blend,1
spend,1
drops,1
shame,1
reasoned,2
cogent,4
treasurer,1
with,1045
coextensive,4
opposition,50
seventh,1
termination,4
contentions,6
undertaking,7
destruction,13
collusion,1
1,44
empowered,3
britain,80
conceal,2
designation,1
unfairness,1
participation,5
overthrew,1
symptoms,5
mismanagement,4
nothing.spirit,1
successor,1
invited,2
confided,7
pretermitting,1
proverbial,2
spot,3
unimportant,1
luxurious,1
"30,000",1
zeal,25
embraces,2
advanced,9
propriety,76
insulated,1
studiously,1
invincible,1
conjunction,4
confederaciesone,1
unanswerable,1
mathematical,1
sovereignty,33
ingenuity,2
preponderate,3
cession,5
most,395
reflexion,1
invite,4
discern,8
full,45
bosoms,2
noticed,3
altered,2
weapon,4
truly,19
confirmations,2
inclinations,8
flying,1
contravention,1
gratification,3
operative,3
encircle,1
suffice,8
felicity,5
censured,1
regretted,3
also,95
judges,75
ultimate,11
scandalous,2
archives,1
approaching,5
debasement,1
arrest,1
simply,2
licenses,2
gained,10
infirmity,2
selfgovernment,4
solicit,1
offend,1
calculation,7
validity,11
hearken,2
colony,1
rejecting,2
sixty,3
travelers,1
diligence,1
oftener,9
vie,1
illustrious,4
better,55
illustration,3
incur,1
suppose,51
athenian,3
obstruction,2
meditated,7
supporters,1
throwing,1
pact,1
expedition,4
inquiry,16
painful,2
militates,1
obsequious,4
accommodations,1
magical,1
veil,2
miscarriage,2
unobserved,2
enthusiasm,5
reprisal,3
specifically,1
importations,2
concurrent,22
word,9
quitting,2
perplexity,4
unknown,12
magistrate,77
vicepresident,4
levity,1
workings,1
competitors,1
mankind,38
mountainous,1
supplementary,3
dogs,1
pretensions,16
concerning,28
raised,19
join,3
desirable,14
interchange,1
contested,4
wellestablished,1
immediate,57
incumbent,4
strictest,1
employment,6
inroads,4
anarchy,15
supplied,16
reluctantly,1
interfering,6
variety,36
turkish,1
belied,1
mask,3
prior,10
parliamentary,5
lasted,1
weaker,16
politician,1
sympathy,15
indirectly,7
charged,7
lacedaemon,1
compilers,3
relinquish,1
hereditary,21
impeachment,20
unqualified,6
substituting,3
distorted,1
complaints,4
systematically,1
securities,7
man's,3
contemplation,10
clothed,6
vacant,3
vexatious,1
christianity,1
practice,66
plain,11
total,19
augmentations,6
repeated,8
realize,2
defectively,1
rectifying,1
waited,1
establishments,41
statement,2
administered,17
raise,25
longest,3
criticism,1
prevalence,3
disgrace,9
despatch,8
frailty,2
requisitions,21
rewards,1
will,1233
industry,19
sober,4
revising,3
crimes,4
conduciveness,1
vivify,1
remarkable,7
different,209
executing,10
easier,5
recital,2
voices,3
for.(e1,1
discard,1
contriving,1
impatient,1
resolution,12
mass,22
expediency,8
gross,5
were,301
constraint,2
arming,1
wickedness,2
murdering,1
maintenon,1
proprietors,4
precaution,18
extravagance,3
compelling,1
insult,3
companions,1
disburden,1
measures,80
instrument,16
ottoman,1
between,242
presiding,1
diminish,6
storm,3
pressure,4
intersected,2
conspiracies,1
contributions,13
par,1
inverted,1
uneasinesses,1
sacrificed,7
encumbering,1
parliaments,3
faithfully,3
latitude,20
apportions,1
exists,5
husbandman,1
yoke,2
prerogatives,12
potosi,1
contemplate,8
peculiarities,1
inexperience,2
impede,3
selecting,1
alarms,1
plunder,2
1683,1
connivance,3
waging,1
differently,4
steward,1
famine,1
quell,5
recoveries,1
undergo,1
leads,4
usurers,1
despoil,1
ease,1
horror,3
sciences,3
motto,1
fountains,1
suggested,22
loss,18
incontestably,1
works,3
reposed,2
sheriff,1
thirtyone,2
persia,1
perfected,1
launch,1
today,3
incensed,1
country,118
commitment,1
causesthe,1
nearness,1
encroach,5
reducible,1
trample,2
such,408
qualify,6
instil,1
republicanism,2
scrupulously,2
crime,3
cruelty,1
diffuse,2
hypothesis,2
nouvel,1
census,10
cooperation,13
reflections,10
suppress,2
overturned,3
receives,1
tempestuous,5
scanned,1
disqualified,1
exported,1
insidiously,1
conveyance,2
oligarchic,1
delayed,2
coincidence,1
epidemical,1
paupers,1
illinformed,2
fleet,1
fought,1
is,2155
recollection,1
tribunal,16
reelection,3
extensive,44
camp,2
amicable,1
hydra,1
scales,1
approaches,2
succeed,3
dispossessed,1
jealousies,17
activity,15
soul,1
deriving,5
religious,5
corresponded,1
relates,16
hesitation,1
prolong,2
animated,2
conspiring,2
aids,3
croix,1
competent,17
violences,1
mutilated,1
madame,2
probity,2
tale,1
opinions,34
allowable,1
receptacle,2
disapprobation,3
guide,9
explanation,5
scotland,5
magnitude,9
dissensions,11
suspicion,9
spurious,1
reprobated,1
reserves,1
compiling,1
anticipation,2
there,450
man,124
start,1
disorder,10
inattention,3
collection,16
discord,9
umpire,4
recommendations,2
court.(2,1
difficulty,42
foresight,8
applaud,1
stifled,3
archons,1
gradation,1
satisfactorily,3
enlistment,1
257,1
difficult,38
universally,4
precious,5
diversified,4
modify,1
attract,2
unioni,1
plebeians,1
inaccurate,1
adhering,4
admittance,2
currents,1
uncandid,2
grateful,1
rank,6
chiefly,17
fullest,3
after,41
greatness,7
partialities,2
disabled,1
interpretation,10
"manufacturer,all",1
exact,11
assure,2
root,2
reasons,40
great,291
cost,2
imminent,3
kentucky,2
shackles,2
7,2
intrusted,19
concern,13
finances,4
greece,17
sketched,1
found,122
homes,2
ravages,1
deed,3
inquest,1
leaders,11
antecedent,6
captains,1
ruined,1
its,645
usages,3
dispositions,6
amongst,2
task,28
oppressors,2
limit,13
licentiousness,2
columns,1
excrescence,1
equality,20
discovery,6
umbrage,2
hostilities,5
scarcity,3
hold,31
remain,41
recurring,4
records,6
navigation,22
comports,1
arrives,1
err,5
likings,1
intelligible,2
cherishing,2
remained,6
sway,2
tries,1
citizens,154
dilatory,2
springing,3
tainted,4
nominations,1
charters,1
product,1
amphictyonic,5
likelihood,4
disbanded,1
headed,2
aggravated,1
restriction,9
tie,4
deterred,1
preliminary,1
actuate,2
negation,2
prints,1
confederated,5
saint,1
insanity,2
cambridge,1
wellinformed,7
tottering,2
alike,1
devising,1
abuse,17
intelligence,9
stood,4
wellgrounded,1
under,308
jurisprudence,2
consolidation,9
expect,16
3d,3
unfaithful,2
confusions,2
duty,52
stop,7
foresee,5
decent,1
wantonness,1
summoned,1
illustrates,1
elaborate,1
milot,1
accused,4
dispense,2
newspaper,1
formidable,19
unsuccessful,1
steals,1
everything,3
stride,1
sordid,1
aggressors,1
silence,8
collect,8
inexpedient,3
attractive,2
range,1
remonstrate,1
france,18
contributing,1
filling,5
peaceable,3
professions,5
repealable,1
resentments,4
obliterated,1
read,4
station,15
abstained,1
sur,1
erie,1
republicans,2
golden,2
assignment,1
police,2
exhaust,2
detestation,1
quickened,1
legislatures,79
occurred,1
restraints,11
solicitous,3
observers,1
personal,50
luxury,1
fabric,4
investigations,6
disinterestedness,1
exhibition,1
current,6
fundamental,33
demarcation,1
inviolably,1
womb,1
arrangements,8
changes,15
inadvertence,1
assign,1
worse,7
considerably,2
bond,2
duchess,1
add,29
implacable,1
ones,9
almost,45
alloy,4
unconscionable,1
acquire,11
legislators,2
beneficence,1
ligaments,1
recover,1
his,361
fanciful,1
behavior,13
agents,9
revolutions,4
national,335
urgency,1
confounding,1
virulent,1
paradoxical,1
accomplished,7
uncertain,7
infinity,1
avidity,3
frontier,9
uncommonly,1
remembrance,1
levy,3
13th,1
intermeddling,1
anticipated,5
show,23
exclusions,2
abuses,11
post,11
cancel,2
contrive,1
unambitious,1
still,102
pacifications,1
provoked,2
possibility,20
indubitable,2
incendiaries,1
promised,2
modeled,1
people,602
neckar,1
ratification,12
haste,2
inaction,2
similarity,1
broached,1
labor,11
persecutors,1
franks,1
occasionally,4
correspondingly,1
conjuncture,2
feared,5
guardian,6
revision,11
help,1
eligibility,2
dispute,4
monarch,23
choosing,7
rave,1
rebellions,4
nourished,3
incidents,1
enough,32
gain,11
bought,1
cognizances,1
erect,5
exactions,1
uncertainties,2
study,3
vendible,1
shall,252
portions,7
endowments,3
cited,12
weightiest,2
analyze,2
exist,36
by,1730
patriots,3
unnaturally,1
suppositions,5
deplorable,2
failure,1
capriciousness,1
insures,1
signified,1
china,1
comprehends,2
command,23
imported,9
other,642
goods,1
mild,6
borrowing,4
dependent,23
vassal,1
goodhumor,1
alien,3
requiring,12
fewness,1
dimensions,5
surrender,3
need,41
newspapers,3
magazines,2
eluded,3
tides,3
revenues,14
york?(1,1
friend,3
evils.)(e1,1
troops,30
indemnify,1
won,2
opportunities,6
expound,2
unhallowed,1
creates,2
reciprocality,1
proportionately,1
sides,8
emphatically,5
replete,2
day's,1
forbearances,1
withstand,5
perfection,6
birth,11
contributes,3
extremity,5
pressing,1
computed,2
served,6
caution,12
distinguishing,2
affected,12
follow,19
reinstate,2
flowing,2
enforcement,1
borrow,2
strange,1
tremble,2
sphere,12
movements,6
represents,1
passions,43
campaign,1
indiscriminate,3
weaknesses,1
detail,6
intrust,3
liquidated,1
indication,4
originate,7
conformed,2
unalterably,1
quickening,1
plentitude,1
fallacy,7
encourages,1
inadequate,7
results,9
envoys,1
import,11
independence,32
sunk,2
espouse,4
viz,1
necessities,19
effectually,19
montesquieu,12
solecism,1
fences,1
size,6
lessinformed,1
infer,11
laudable,5
selfishness,1
thirteen,23
credulity,2
demonstrations,1
evidences,1
strenuous,3
barometer,1
eradicate,1
pledge,3
divisions,5
barbarism,1
conceded,5
carolina,20
circuitous,2
appealed,4
illjudged,2
country's,1
delphos,1
immunities,7
confounded,2
injustice,11
obliged,17
faultless,1
lawmaking,2
declaimed,1
restrictions,10
apartment,2
honors,9
corporate,2
atmosphere.(1,1
epochs,1
presides,4
correspondences,1
pretext,23
improbability,5
apprehensions,17
desirous,5
bent,1
plans,13
baronies,1
discussing,3
ethics,2
geometrical,1
provincial,4
slip,1
voluptuousness,1
enforce,9
sensible,17
stadtholdership,2
comment,5
overpowered,1
conferred,12
wisely,5
witty,1
mistress,2
fortysecond,1
try,7
strikes,4
alternative,8
betwixt,1
widest,1
insertion,1
incurable,1
reading,1
unoccupied,1
vested,31
imperceptible,2
evince,4
certain,96
reversed,3
citizenship,5
lamented,2
ascertaining,2
comprehensive,8
tribunes,4
snatched,1
ascertained,10
revive,3
away,7
aggrandize,3
fury,1
carthage,7
turns,7
referred,10
fealty,1
translated,1
obvious,30
inside,1
here,68
predatory,2
affords,12
companies,1
nevertheless,17
feels,1
proscribing,1
apparent,8
houses,14
anxiously,1
half,20
illustrated,6
marking,1
enormities,1
abolish,12
disunion,13
hour,2
perfectly,11
shortlived,2
negociations,1
resulting,9
had,286
predominancy,2
assisting,1
shape,9
general,254
infect,3
ratify,1
bonds,1
deduce,1
sage,1
discuss,1
bright,1
vigor,12
particularized,1
liberty(1,1
impost,1
mulcts,1
moral,9
insist,8
allgrasping,1
execution,52
afforded,13
sitting,1
forms,48
road,4
aristocracies,1
invasion,14
"best,yet",1
calamity,2
signifies,1
exchanged,1
deeply,8
invites,2
eight,6
arrayed,1
enamored,1
frugality,1
insinuate,2
depended,6
grounds,8
recognition,2
balance,9
defensible,3
bereave,1
consigned,1
sixtyfour,2
transatlantic,1
junction,4
lent,1
error,17
reach,9
degrade,1
consumed,1
penalties,1
discouragement,3
crowded,2
colors,1
concerted,4
alliance,7
provides,9
perfidy,1
wings,1
importing,3
extravagant,11
legislation,36
decrees,4
arm,6
binding,9
confirming,1
respecting,14
related,3
welldigested,1
yet,118
pfeffel,1
farfetched,1
desolated,3
prices,1
invigorate,1
erected,5
load,1
affair,1
jury.(1,1
created,11
signalizes,1
fierce,2
controls,1
constitute,17
enmities,2
arts,22
serving,1
subdue,5
inexcusably,2
sentinels,2
refusal,3
coin,19
strengthened,4
unbounded,3
violence,24
peruse,1
fourteen,1
safely,26
flows,4
offending,1
impeded,1
degrading,1
impotency,1
saxony,1
historians,2
coinciding,2
tolerable,7
significant,1
riches,4
unstable,2
knit,1
landed,11
contrivances,1
preservation,28
clog,2
veteran,1
conveyed,5
3the,1
moderate,14
competitions,6
regulate,23
folly,6
rashness,2
exercising,10
obtained,29
complied,4
flattering,3
labors,3
urges,1
livelihood,1
conspiracy,6
prophesy,1
undersell,1
metamorphose,1
junto,1
cares,4
procures,1
definitive,1
discredited,1
criminal,16
repealing,2
wounded,2
confine,11
stability,23
seemingly,2
partiality,10
neighbors.(11,1
single,108
policy,68
menace,1
divestiture,1
exportation,3
impeachable,2
visionary,5
federal,323
bounds,14
orders,3
sessions,3
deviations,2
turbulence,1
escaped,6
infringed,4
improperly,4
dear,1
animals,2
exactly,9
globe,6
rays,1
splendor,2
walk,1
navigable,3
choice,54
8,3
disagreeable,2
opinion,57
yeomanry,1
pounds,6
promptitude,1
estate,10
pen,1
arbiter,5
she,30
perspicuity,1
weary,1
privation,2
lessened,1
belonging,9
revolving,2
rectify,3
solved,1
inference,20
foreigner,1
assessments,1
sammians,1
preceding,22
sixteen,1
consumer,3
combat,4
septennial,5
vii,2
induce,12
timidity,3
coalition,6
incapacitated,3
periodical,6
unfit,9
coinage,2
proceed,37
object,95
ideal,1
prorogue,2
annual,17
given,78
flock,1
titles,6
transformation,1
defenders,1
wandering,1
undivided,2
articletreason,1
guarded.(1,1
placed,30
affixed,1
crown,11
complicated,13
sign,1
endanger,4
unfair,2
prescribe,17
misconstrue,3
enslaved,1
researches,1
accord,2
brink,1
tyrannical,8
wills,2
obtaining,9
associated,9
language,19
instigated,2
ingenious,5
deputations,2
tells,3
previous,15
undisciplined,1
elucidation,1
selfdefense,6
pope,1
indispensable,20
sharpsightedness,1
supplemental,2
yokes,1
leader,1
lycian,3
contemptible,3
consanguinity,1
humble,2
censors,2
into,298
inconsiderately,1
empire(2,1
commissions,7
trusting,1
rashly,3
watched,4
outnumber,1
enable,26
solve,1
misrule,1
ground,24
appease,2
asperity,1
design,14
enormous,6
meditate,3
criterion,11
mankind!)(e1,1
illicit,7
merely,36
impoverish,1
illadministration,1
surprising,2
lead,15
delineate,1
acknowledge,8
groaning,1
pernicious,17
dismissed,1
gloom,2
form,121
irresistible,7
sophisms,1
seemed,3
